Activity,BPM,RMSSD,Quality,Comments,weekday,days,hours,abs_time_days,abs_time_hours
0,0,0,1,Invalid data,3,15,4.166666667,15.17361111,364.1666667
0,0,0,1,Invalid data,3,15,4.25,15.17708333,364.25
0,0,0,1,Invalid data,3,15,4.333333333,15.18055556,364.3333333
0,0,0,1,Invalid data,3,15,4.416666667,15.18402778,364.4166667
1,0,0,1,Invalid data,3,15,4.5,15.1875,364.5
0,0,0,1,Invalid data,3,15,4.583333333,15.19097222,364.5833333
0,0,0,1,Invalid data,3,15,4.666666667,15.19444444,364.6666667
0,0,0,1,Invalid data,3,15,4.75,15.19791667,364.75
0,0,0,1,Invalid data,3,15,4.833333333,15.20138889,364.8333333
0,0,0,0.94,Invalid data,3,15,4.916666667,15.20486111,364.9166667
0,0,18.01,1,,3,15,5,15.20833333,365
0,0,0,0.94,Invalid data,3,15,5.083333333,15.21180556,365.0833333
0,0,0,1,Invalid data,3,15,5.166666667,15.21527778,365.1666667
0,0,0,1,Invalid data,3,15,5.25,15.21875,365.25
0,0,0,0.94,Invalid data,3,15,5.333333333,15.22222222,365.3333333
0,0,0,1,Invalid data,3,15,5.416666667,15.22569444,365.4166667
1,0,0,1,Invalid data,3,15,5.5,15.22916667,365.5
0,0,0,1,Invalid data,3,15,5.583333333,15.23263889,365.5833333
0,0,0,1,Invalid data,3,15,5.666666667,15.23611111,365.6666667
0,0,0,1,Invalid data,3,15,5.75,15.23958333,365.75
0,0,0,1,Invalid data,3,15,5.833333333,15.24305556,365.8333333
0,0,0,0.94,Invalid data,3,15,5.916666667,15.24652778,365.9166667
0,0,0,1,Invalid data,3,15,6,15.25,366
0,0,0,1,Invalid data,3,15,6.083333333,15.25347222,366.0833333
0,0,0,1,Invalid data,3,15,6.166666667,15.25694444,366.1666667
0,0,0,1,Invalid data,3,15,6.25,15.26041667,366.25
0,0,0,1,Invalid data,3,15,6.333333333,15.26388889,366.3333333
0,0,0,1,Invalid data,3,15,6.416666667,15.26736111,366.4166667
0,0,0,1,Invalid data,3,15,6.5,15.27083333,366.5
1,0,0,1,Invalid data,3,15,6.583333333,15.27430556,366.5833333
0,0,0,1,Invalid data,3,15,6.666666667,15.27777778,366.6666667
0,0,0,1,Invalid data,3,15,6.75,15.28125,366.75
0,0,0,1,Invalid data,3,15,6.833333333,15.28472222,366.8333333
0,0,0,1,Invalid data,3,15,6.916666667,15.28819444,366.9166667
0,0,0,1,Invalid data,3,15,7,15.29166667,367
0,0,0,1,Invalid data,3,15,7.083333333,15.29513889,367.0833333
0,0,0,1,Invalid data,3,15,7.166666667,15.29861111,367.1666667
0,0,0,1,Invalid data,3,15,7.25,15.30208333,367.25
0,0,0,1,Invalid data,3,15,7.333333333,15.30555556,367.3333333
0,0,0,1,Invalid data,3,15,7.416666667,15.30902778,367.4166667
0,0,0,1,Invalid data,3,15,7.5,15.3125,367.5
0,0,0,1,Invalid data,3,15,7.583333333,15.31597222,367.5833333
0,0,0,1,Invalid data,3,15,7.666666667,15.31944444,367.6666667
0,0,0,1,Invalid data,3,15,7.75,15.32291667,367.75
0,0,0,1,Invalid data,3,15,7.833333333,15.32638889,367.8333333
0,0,0,1,Invalid data,3,15,7.916666667,15.32986111,367.9166667
1,0,0,1,Invalid data,3,15,8,15.33333333,368
0,0,0,1,Invalid data,3,15,8.083333333,15.33680556,368.0833333
0,0,0,1,Invalid data,3,15,8.166666667,15.34027778,368.1666667
0,0,0,1,Invalid data,3,15,8.25,15.34375,368.25
0,0,0,1,Invalid data,3,15,8.333333333,15.34722222,368.3333333
0,0,0,1,Invalid data,3,15,8.416666667,15.35069444,368.4166667
0,0,0,1,Invalid data,3,15,8.5,15.35416667,368.5
0,0,0,1,Invalid data,3,15,8.583333333,15.35763889,368.5833333
0,0,0,1,Invalid data,3,15,8.666666667,15.36111111,368.6666667
0,0,0,1,Invalid data,3,15,8.75,15.36458333,368.75
0,0,0,1,Invalid data,3,15,8.833333333,15.36805556,368.8333333
0,0,0,1,Invalid data,3,15,8.916666667,15.37152778,368.9166667
0,0,0,1,Invalid data,3,15,9,15.375,369
0,0,0,1,Invalid data,3,15,9.083333333,15.37847222,369.0833333
0,0,0,1,Invalid data,3,15,9.166666667,15.38194444,369.1666667
0,0,0,1,Invalid data,3,15,9.25,15.38541667,369.25
0,0,0,1,Invalid data,3,15,9.333333333,15.38888889,369.3333333
0,0,0,1,Invalid data,3,15,9.416666667,15.39236111,369.4166667
0,0,0,1,Invalid data,3,15,9.5,15.39583333,369.5
0,0,0,1,Invalid data,3,15,9.583333333,15.39930556,369.5833333
0,0,0,1,Invalid data,3,15,9.666666667,15.40277778,369.6666667
0,0,0,1,Invalid data,3,15,9.75,15.40625,369.75
0,0,0,1,Invalid data,3,15,9.833333333,15.40972222,369.8333333
0,0,0,1,Invalid data,3,15,9.916666667,15.41319444,369.9166667
0,0,0,1,Invalid data,3,15,10,15.41666667,370
0,0,0,1,Invalid data,3,15,10.08333333,15.42013889,370.0833333
0,0,0,1,Invalid data,3,15,10.16666667,15.42361111,370.1666667
0,0,0,1,Invalid data,3,15,10.25,15.42708333,370.25
0,0,0,1,Invalid data,3,15,10.33333333,15.43055556,370.3333333
0,0,0,1,Invalid data,3,15,10.41666667,15.43402778,370.4166667
1,0,0,1,Invalid data,3,15,10.5,15.4375,370.5
0,0,0,1,Invalid data,3,15,10.58333333,15.44097222,370.5833333
0,0,0,1,Invalid data,3,15,10.66666667,15.44444444,370.6666667
0,0,0,1,Invalid data,3,15,10.75,15.44791667,370.75
0,0,0,1,Invalid data,3,15,10.83333333,15.45138889,370.8333333
0,0,0,1,Invalid data,3,15,10.91666667,15.45486111,370.9166667
0,0,0,1,Invalid data,3,15,11,15.45833333,371
0,0,0,1,Invalid data,3,15,11.08333333,15.46180556,371.0833333
0,0,0,1,Invalid data,3,15,11.16666667,15.46527778,371.1666667
0,0,0,1,Invalid data,3,15,11.25,15.46875,371.25
0,0,0,1,Invalid data,3,15,11.33333333,15.47222222,371.3333333
0,0,0,1,Invalid data,3,15,11.41666667,15.47569444,371.4166667
0,0,0,1,Invalid data,3,15,11.5,15.47916667,371.5
0,0,0,1,Invalid data,3,15,11.58333333,15.48263889,371.5833333
0,0,0,1,Invalid data,3,15,11.66666667,15.48611111,371.6666667
0,0,0,1,Invalid data,3,15,11.75,15.48958333,371.75
0,0,0,1,Invalid data,3,15,11.83333333,15.49305556,371.8333333
0,0,0,1,Invalid data,3,15,11.91666667,15.49652778,371.9166667
0,0,0,1,Invalid data,3,15,12,15.5,372
0,0,0,1,Invalid data,3,15,12.08333333,15.50347222,372.0833333
0,0,0,1,Invalid data,3,15,12.16666667,15.50694444,372.1666667
0,0,0,1,Invalid data,3,15,12.25,15.51041667,372.25
1,0,0,1,Invalid data,3,15,12.33333333,15.51388889,372.3333333
0,0,0,1,Invalid data,3,15,12.41666667,15.51736111,372.4166667
0,0,0,1,Invalid data,3,15,12.5,15.52083333,372.5
1,0,0,1,Invalid data,3,15,12.58333333,15.52430556,372.5833333
0,0,0,1,Invalid data,3,15,12.66666667,15.52777778,372.6666667
0,0,0,1,Invalid data,3,15,12.75,15.53125,372.75
0,0,0,1,Invalid data,3,15,12.83333333,15.53472222,372.8333333
0,0,0,1,Invalid data,3,15,12.91666667,15.53819444,372.9166667
0,0,0,1,Invalid data,3,15,13,15.54166667,373
0,0,0,1,Invalid data,3,15,13.08333333,15.54513889,373.0833333
0,0,0,1,Invalid data,3,15,13.16666667,15.54861111,373.1666667
1,0,0,1,Invalid data,3,15,13.25,15.55208333,373.25
0,0,0,1,Invalid data,3,15,13.33333333,15.55555556,373.3333333
0,0,0,1,Invalid data,3,15,13.41666667,15.55902778,373.4166667
0,0,0,1,Invalid data,3,15,13.5,15.5625,373.5
0,0,0,1,Invalid data,3,15,13.58333333,15.56597222,373.5833333
0,0,0,1,Invalid data,3,15,13.66666667,15.56944444,373.6666667
0,0,0,1,Invalid data,3,15,13.75,15.57291667,373.75
0,0,0,1,Invalid data,3,15,13.83333333,15.57638889,373.8333333
0,0,0,1,Invalid data,3,15,13.91666667,15.57986111,373.9166667
0,0,0,1,Invalid data,3,15,14,15.58333333,374
0,0,0,1,Invalid data,3,15,14.08333333,15.58680556,374.0833333
0,0,0,1,Invalid data,3,15,14.16666667,15.59027778,374.1666667
0,0,0,1,Invalid data,3,15,14.25,15.59375,374.25
0,0,0,1,Invalid data,3,15,14.33333333,15.59722222,374.3333333
0,0,0,1,Invalid data,3,15,14.41666667,15.60069444,374.4166667
0,0,0,1,Invalid data,3,15,14.5,15.60416667,374.5
0,0,0,1,Invalid data,3,15,14.58333333,15.60763889,374.5833333
0,0,0,1,Invalid data,3,15,14.66666667,15.61111111,374.6666667
0,0,0,1,Invalid data,3,15,14.75,15.61458333,374.75
0,0,0,1,Invalid data,3,15,14.83333333,15.61805556,374.8333333
0,0,0,1,Invalid data,3,15,14.91666667,15.62152778,374.9166667
0,0,0,1,Invalid data,3,15,15,15.625,375
0,0,0,1,Invalid data,3,15,15.08333333,15.62847222,375.0833333
0,0,58.22,0.88,Some IBI data discounted,3,15,15.16666667,15.63194444,375.1666667
0,0,0,1,Invalid data,3,15,15.25,15.63541667,375.25
0,0,63.89,0.88,Some IBI data discounted,3,15,15.33333333,15.63888889,375.3333333
0,0,0,1,Invalid data,3,15,15.41666667,15.64236111,375.4166667
0,0,0,1,Invalid data,3,15,15.5,15.64583333,375.5
0,0,0,1,Invalid data,3,15,15.58333333,15.64930556,375.5833333
0,0,0,1,Invalid data,3,15,15.66666667,15.65277778,375.6666667
0,0,0,1,Invalid data,3,15,15.75,15.65625,375.75
0,0,0,1,Invalid data,3,15,15.83333333,15.65972222,375.8333333
0,0,0,0.94,Invalid data,3,15,15.91666667,15.66319444,375.9166667
0,0,0,1,Invalid data,3,15,16,15.66666667,376
0,0,0,1,Invalid data,3,15,16.08333333,15.67013889,376.0833333
6,0,0,0.94,Invalid data,3,15,16.16666667,15.67361111,376.1666667
0,0,0,1,Invalid data,3,15,16.25,15.67708333,376.25
0,0,947.3,0.06,Invalid data,3,15,16.33333333,15.68055556,376.3333333
0,72,868.64,0.06,Invalid data,3,15,16.41666667,15.68402778,376.4166667
0,54,895.59,0.13,Invalid data,3,15,16.5,15.6875,376.5
0,0,1023.66,0.13,Invalid data,3,15,16.58333333,15.69097222,376.5833333
0,0,968.21,0,Invalid data,3,15,16.66666667,15.69444444,376.6666667
0,0,923.92,0,Invalid data,3,15,16.75,15.69791667,376.75
0,0,943.68,0.06,Invalid data,3,15,16.83333333,15.70138889,376.8333333
0,0,905.23,0.13,Invalid data,3,15,16.91666667,15.70486111,376.9166667
0,30,997.29,0.06,Invalid data,3,15,17,15.70833333,377
0,0,982.98,0,Invalid data,3,15,17.08333333,15.71180556,377.0833333
0,53,872.6,0.06,Invalid data,3,15,17.16666667,15.71527778,377.1666667
0,0,985.4,0,Invalid data,3,15,17.25,15.71875,377.25
0,58,872.02,0.13,Invalid data,3,15,17.33333333,15.72222222,377.3333333
0,0,957.87,0.06,Invalid data,3,15,17.41666667,15.72569444,377.4166667
0,33,930.94,0,Invalid data,3,15,17.5,15.72916667,377.5
0,54,910.47,0.06,Invalid data,3,15,17.58333333,15.73263889,377.5833333
0,0,851.84,0.13,Invalid data,3,15,17.66666667,15.73611111,377.6666667
0,0,910.23,0.13,Invalid data,3,15,17.75,15.73958333,377.75
0,0,952.81,0.06,Invalid data,3,15,17.83333333,15.74305556,377.8333333
0,62,901.89,0.13,Invalid data,3,15,17.91666667,15.74652778,377.9166667
0,0,880.46,0.06,Invalid data,3,15,18,15.75,378
0,0,836.09,0.06,Invalid data,3,15,18.08333333,15.75347222,378.0833333
0,82,689.44,0.25,Invalid data,3,15,18.16666667,15.75694444,378.1666667
0,0,877.56,0.06,Invalid data,3,15,18.25,15.76041667,378.25
0,0,939.5,0,Invalid data,3,15,18.33333333,15.76388889,378.3333333
844,0,846.99,0,Invalid data,3,15,18.41666667,15.76736111,378.4166667
4045,0,666.4,0.19,Invalid data,3,15,18.5,15.77083333,378.5
864,0,878.2,0,Invalid data,3,15,18.58333333,15.77430556,378.5833333
5,0,412.39,0.75,Invalid data,3,15,18.66666667,15.77777778,378.6666667
1,0,216.63,0.94,Some IBI data discounted,3,15,18.75,15.78125,378.75
241,0,299.8,0.88,,3,15,18.83333333,15.78472222,378.8333333
282,0,540.63,0.19,Invalid data,3,15,18.91666667,15.78819444,378.9166667
1079,58,620.08,0.06,Invalid data,3,15,19,15.79166667,379
70,0,757.13,0,Invalid data,3,15,19.08333333,15.79513889,379.0833333
2,0,803.51,0.13,Invalid data,3,15,19.16666667,15.79861111,379.1666667
191,0,728.29,0.13,Invalid data,3,15,19.25,15.80208333,379.25
139,33,608.08,0.19,Invalid data,3,15,19.33333333,15.80555556,379.3333333
692,44,806.06,0,Invalid data,3,15,19.41666667,15.80902778,379.4166667
107,0,556.09,0.13,Invalid data,3,15,19.5,15.8125,379.5
6,0,617.17,0.21,Invalid data,3,15,19.58333333,15.81597222,379.5833333
736,62,695.21,0.06,Invalid data,3,15,19.66666667,15.81944444,379.6666667
0,0,717.92,0.06,Invalid data,3,15,19.75,15.82291667,379.75
265,0,832.39,0.06,Invalid data,3,15,19.83333333,15.82638889,379.8333333
2,0,1015.67,0,Invalid data,3,15,19.91666667,15.82986111,379.9166667
537,0,987.66,0,Invalid data,3,15,20,15.83333333,380
1818,50,577.57,0.5,Invalid data,3,15,20.08333333,15.83680556,380.0833333
559,50,717.71,0.06,Invalid data,3,15,20.16666667,15.84027778,380.1666667
69,0,605.28,0.19,Invalid data,3,15,20.25,15.84375,380.25
80,0,598.15,0.25,Invalid data,3,15,20.33333333,15.84722222,380.3333333
0,0,0,0.94,Invalid data,3,15,20.41666667,15.85069444,380.4166667
0,0,470.29,0.94,Invalid data,3,15,20.5,15.85416667,380.5
0,0,31.29,1,,3,15,20.58333333,15.85763889,380.5833333
0,0,14.78,1,,3,15,20.66666667,15.86111111,380.6666667
318,0,424.25,0.25,Invalid data,3,15,20.75,15.86458333,380.75
834,39,602.87,0.25,Invalid data,3,15,20.83333333,15.86805556,380.8333333
0,0,0,1,Invalid data,3,15,20.91666667,15.87152778,380.9166667
0,0,0,1,Invalid data,3,15,21,15.875,381
0,0,0,1,Invalid data,3,15,21.08333333,15.87847222,381.0833333
9,0,197.89,0.81,Some IBI data discounted,3,15,21.16666667,15.88194444,381.1666667
0,0,0,1,Invalid data,3,15,21.25,15.88541667,381.25
0,0,0,1,Invalid data,3,15,21.33333333,15.88888889,381.3333333
1264,62,663.48,0.13,Invalid data,3,15,21.41666667,15.89236111,381.4166667
1393,47,749.02,0.06,Invalid data,3,15,21.5,15.89583333,381.5
0,0,442.15,0,Invalid data,3,15,21.58333333,15.89930556,381.5833333
0,0,154.04,0.88,Some IBI data discounted,3,15,21.66666667,15.90277778,381.6666667
114,0,740.06,0.13,Invalid data,3,15,21.75,15.90625,381.75
63,0,842.49,0.06,Invalid data,3,15,21.83333333,15.90972222,381.8333333
69,0,714.49,0,Invalid data,3,15,21.91666667,15.91319444,381.9166667
94,49,763.95,0.06,Invalid data,3,15,22,15.91666667,382
1473,49,674.11,0.13,Invalid data,3,15,22.08333333,15.92013889,382.0833333
294,76,644.84,0.19,Invalid data,3,15,22.16666667,15.92361111,382.1666667
